name,category,website,phone,address,mapsUrl,rating,reviews,priority,email,notes,websiteScore
"Union Language School","language school","https://ulsthai.com/","+66 2 214 6033","Building 7th Floor The Church of Christ in Thailand Office, 328 Phaya Thai Rd, Khwaeng Thanon Phetchaburi, Khet Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ0W8Zysye4jART4vU_vnlmbg","4.7","17","NORMAL","","","8"
"Bob's Boutique by Kris","clothing boutique","https://bobsboutique.com/","+66 87 703 6701","118 Thanon Tani, Talad Yod, Phra Nakhon, Bangkok 10200, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJq5R1-cye4jARU-8tOwR03Ig","4.9","136","NORMAL","","","10"
"Bangkok Air Catering Co., Ltd.","catering company","http://www.bangkokaircatering.com/","+66 2 131 7500","888, Moo1, Nong Prue, Bang Phli District, Samut Prakan 10540, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ0bLqw6ZeHTERCxG5ksj4NMg","4.4","196","NORMAL","","","8"
"บริษัท ออล สไปซ์ เคเทอร์ริ่ง จำกัด (ALL SPIZE CATERING CO., LTD)","catering company","http://www.allspize.com/","+66 2 279 8711","408/120 ชั้น 28 อาคารพหลโยธินเพลส, Samsen Nai, Phaya Thai, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJAYkAyOqe4jARkAGUF5DY0j8","5","2","NORMAL","","","6"
"Leelabar","rooftop bar","","+66 81 558 4289","274, 276 Boriphat Rd, Ban Bat, Pom Prap Sattru Phai, Bangkok 10100, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJlb8hgcCZ4jARuePQi0g9oN4","4.8","360","HIGH","","",""
"Morning kiss","nail salon Bangkok","https://morningkisslover.com/","+66 95 519 1681","Building, Unit 218 ,2nd Floor, Center Point Of, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJf66cmcuf4jARZo25EhV0zVE","4.9","1695","NORMAL","","","9"
"Morning kiss","nail salon Bangkok","https://www.morningkisslover.com/head-spa/","+66 65 252 6949","เซ็นทรัลเวิลด์ 5th Floor, Unit D508, Central World, Rajdamri Road, เขตปทุมวัน กรุงเทพมหานคร, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ6aNxBTGf4jARQH2hSJWgQzg","4.8","2970","NORMAL","","","9"
"Morning Kiss Nail","nail salon Bangkok","https://morningkisslover.com/","+66 65 252 6650","G Floor at Siam Center (Take down stairs, In front of Lyn Shop)_BTS Siam station Exit.1, 979 Rama I Rd, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJF4C5OjWf4jARMegGQ0MH2PQ","4.8","758","NORMAL","","","9"
"hugs x kisses nail bar","nail salon Bangkok","","+66 99 297 9833","34/1 34/1 Sukhumvit Rd, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJfdG0nQaf4jARB2BO_bo5kWI","4.7","404","HIGH","","",""
"Turquoise Nail","nail salon Bangkok","http://www.turquoisenail.com/","+66 97 058 4242","314 Sukhumvit Rd, Klongtoei, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJf1xKu-Oe4jARMb49_7iWWfI","4.6","444","NORMAL","","","8"
"Bare Nail Spa - Ekkamai","nail salon Bangkok","https://barenailspa.com/","+66 80 516 9652","EKM 6, RoomB202, 2nd Fl, 26 Ekkamai 6 Alley, Phra Khanong Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJifR7-eKf4jARNQ38HtDBqtw","4.8","265","NORMAL","","","10"
"Merry Day Nail Care","nail salon Bangkok","http://merrydaynailcare.com/","+66 81 889 1063","Ma Peng Seng Apartment, 14 Sukhumvit 31, Khlong Tun Nua Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJM8Jnic2f4jARmfkwArtCQFE","4.8","546","NORMAL","","","7"
"HOMEY NAIL SPA","nail salon Bangkok","https://openlink.co/homeynailspa","+66 64 954 2988","Tower, 8A Floor, Top View, 34 Sukhumvit 59, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ2ba2On2f4jARIqXEAkYIE2E","4.7","187","NORMAL","","","10"
"The Bloom Nails Spa (Sukhumvit 26)","nail salon Bangkok","https://bit.ly/2YOA1S1","+66 81 745 6993","110 Sukhumvit 26, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJnzLKuyuf4jARN27XRZfknDI","4.7","137","NORMAL","","","9"
"The Sense Nail Salon","nail salon Bangkok","","+66 63 236 3622","ชั้น 3 เเอมไชน่าทาวน์, 3rd floor, I’m Chinatown, 531 ถ. เจริญกรุง, Pom Prap, Pom Prap Sattru Phai, Bangkok 10100, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJb4CV21iZ4jARjKjo8I8VEwg","4.7","256","HIGH","","",""
"Feliz Nails Beauty & Spa Bangkok","nail salon Bangkok","","+66 61 665 8365","Ploenchit Center building, 1st fl, next to JW Marriott Hotel, BTS Ploenchit Exit 4, Sukhumvit Rd, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ3-mDcJ-f4jAR11Vs5uPPgt8","4.6","208","HIGH","","",""
"Nail it ! Tokyo BTS National Stadium","nail salon Bangkok","https://lin.ee/IbF4zXD","+66 82 167 4696","BTS National Stadium, Rama I Rd, Wang Mai, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJp1t3CwCZ4jARZ9yYFTGO2HQ","4.9","504","NORMAL","","","7"
"Luna nail & massage","nail salon Bangkok","https://www.instagram.com/lunanailbkk/profilecard/?igsh=MXE3enpoYjd3a3JpeA==","+66 83 495 7476","3/31 Sukhumvit Soi 18, Khwaeng Khlong Toei, Khet Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJyeFANf-f4jAR1iXT8EJKaB8","4.8","274","NORMAL","","","9"
"Seoul Nail & Spa Silom","nail salon Bangkok","https://seeuapp.io/en/beauty/seoulnailstudio_10500","+66 82 268 5563","Naradhiwas Rajanagarindra Rd, Si Lom, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ52nty6uZ4jARiFqntFFWXT0","4.9","134","NORMAL","","","10"
"POLYSH SOCIETY Nails and Spa - Central Park","nail salon Bangkok","https://openlink.co/polyshsociety","+66 65 481 6546","2nd Floor, Central Park Bangkok, เลขที่ 946 Rama IV Rd, Si Lom, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJESzujJSf4jAREOQe6mWTIoI","5","389","NORMAL","","","10"
"Yumoto Hair and Nail Spa Bangkok","nail salon Bangkok","https://yumotospabangkok.com/hair-and-nail-spa/?utm_source=mam-gpb&utm_medium=mam-gpb&utm_campaign=gbp&utm_id=GBP","+66 84 235 9554","29 Sukhumvit 31, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJX9tpuTmf4jARj6bkNJk_Ztg","4.9","751","NORMAL","","","9"
"Artisan Nails - Nail Salon near me Sukumvit 33/1 Bangkok","nail salon Bangkok","http://www.instagram.com/artisannails__","+66 96 928 6591","595, Ellsie Boutique Mall, 22 Sukhumvit Rd, Phra Khanong, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJsYU__2af4jARpkmWVYv_y20","4.9","165","NORMAL","","","7"
"Nailosophy","nail salon Bangkok","http://www.nailosophy.com/","+66 2 632 0716","30/4 Sala Daeng Rd, Si Lom, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJvfDcsS6f4jARfbVp_ehXSjU","4.8","772","NORMAL","","","8"
"Kantima Salon","nail salon Bangkok","http://www.kantimasalon.com/","","เลขที่ 238 คูหาที่ 2 ชั้นที่ 3 ล็อก 13 หมอนที่ 1, Siam Square Soi 2, ปทุมวัน, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJmXx7CtWf4jAROr70z0M-BuI","4.9","735","NORMAL","","","7"
"m.a.m Nail Studio","nail salon Bangkok","https://www.fresha.com/ja/a/m-a-m-nail-studio-bangkok-fifty-fifth-thonglor-3rd-floor-90-thong-lo-2-wpwdrii8","+66 61 919 5415","เลขที่ 90 Thong Lo 2, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJE1yOpomf4jARdYUyL2wH4AY","4.8","201","NORMAL","","","9"
"Flowerlab by Chanana - Central Park Bangkok","flower shop Bangkok","https://www.flowerlabbychanana.com/","+66 93 195 1635","Central Park Bangkok, 946 Rama IV Rd, Si Lom, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ211Hbd2f4jARRcDPhSloOsw","5","275","NORMAL","","","10"
"UrbanFlowers","flower shop Bangkok","https://www.urbanflowers.co.th/","+66 62 195 9586","555 Taka Town, 28 Sukhumvit 39, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ7f1TAD6f4jARBRZuPbwx-00","4.8","526","NORMAL","","","9"
"Galaxy Flower Shop One Bangkok","flower shop Bangkok","http://galaxyflower.shop/","+66 80 794 0626","Witthayu Rd, Lumphini, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJp33TSeGf4jARbCQq_HTHYdQ","4.6","111","NORMAL","","","8"
"Tanaval Florist","flower shop Bangkok","https://www.tanaval.com/","+66 2 258 2374","513/2 ถนนสุขุมวิท ปากซอยสุขุมวิท29, แขวงคลองเตยเหนือ เขตวัฒนา, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJkX2SaP2e4jARtYmV29lYrds","4.7","109","NORMAL","","","8"
"Impression flower Shop","flower shop Bangkok","http://bit.ly/2mn5HJo","+66 97 114 2903","Impression Flower shop, 388 Exchange Tower, LG floor, Sukhumvit เขต, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJJdT-5-Ke4jARd0qvl6zUvzM","4.7","85","NORMAL","","","5"
"Love You Flower Shop","flower shop Bangkok","https://www.loveyouflower.com/","+66 2 026 3193","200 Chalaem Nimit Rd, Bang Khlo, Bang Kho Laem, Bangkok 10120, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ95XkYL6Y4jAR7J66Cs9vgFA","4.9","1257","NORMAL","","","10"
"SiamFlorist Bangkok Flowers Delivery","flower shop Bangkok","http://www.siamflorist.com/","+66 2 953 8900","90/2 tesabalsongkor rd, Lardyao, Chatuchak, Bangkok 10900, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ5zbk9pCc4jARYviWDXGwv6c","4.9","13","NORMAL","","","8"
"Forever Florist Thailand","flower shop Bangkok","http://www.forever-florist-thailand.com/","+66 2 001 5040","15, Life Condominium, 5 ซอย สุขุมวิท 48, Phra Khanong, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJa6PB5hKf4jARJ9ewJLzxRvM","4.6","956","NORMAL","","","7"
"Cat Florist @ the Empire Sathorn ร้านดอกไม้แคท ฟลอริสท์ สาขาสาทร","flower shop Bangkok","http://www.catflorist.com/","+66 94 449 3954","3F, The Empire Sathorn, 1 S Sathon Rd, Yan Nawa, Sathon, Bangkok 10120, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ1QLY9Iif4jARhV2NtZtWIKE","4.8","60","NORMAL","","","8"
"April Flora Bangkok Flower Delivery","flower shop Bangkok","https://www.aprilflora.com/","+66 84 050 6111","499 Pran Nok, Khwaeng Bang Phrom, Taling Chan, Bangkok 10170, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJjRMP4rSf4jARbjzqWqOTIFw","5","266","NORMAL","","","10"
"ร้านดอกไม้ เมลโรส สาขา สุขุมวิท (Melrose Flower Shop - Sukhumvit)","flower shop Bangkok","https://www.flowerbymelrose.net/","+66 95 952 8338","29 Bangkok Business Center Building , 2nd floor, Sukhumvit Rd, Klongtonnua, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJQzaNfuef4jARaelfvUP1jmw","5","21","NORMAL","","","10"
"Galaxy Flower Shop Siam Paragon","flower shop Bangkok","https://www.galaxyflower.shop/","+66 92 707 1262","Rama I Rd, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJKRUyhpqf4jARdu6nXX7dWTw","5","7","NORMAL","","","10"
"DP FLOWERS BANGKOK - Premium Flower Delivery in Bangkok","flower shop Bangkok","https://dpflowers.com/","+66 64 369 8914","10 Lat Ya Rd, Khwaeng Khlong San, Khlong San, Bangkok 10600, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJCfW0AROZ4jARUkmRkzAWskE","5","69","NORMAL","","","9"
"Chichaya Flowers","flower shop Bangkok","","+66 61 159 2622","26/14 2nd floor Sukhumvit 11 Rd Klong Toie, Nua, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJoUqNYsGf4jARme_Xa8hG3Gc","5","16","HIGH","","",""
"The Flower House Cannabis Dispensary Weed Shop","flower shop Bangkok","https://www.instagram.com/theflowerhousebkk/?hl=en","+66 83 494 3809","37 Sam Sen Rd, Wat Sam Phraya, Phra Nakhon, Bangkok 10200, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ3WpVqBCZ4jARgzSF0HSBUwg","5","270","NORMAL","","","9"
"GREEN BAY.Flower BKK","flower shop Bangkok","http://www.facebook.com/greenbay.flowerbkk","+66 64 664 7824","211-212 Sukhumvit 26, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJR2JYEgKf4jARITjE23uXssw","5","11","NORMAL","","","8"
"ร้านดอกไม้ เมลโรส สาขา เอราวัณแบงค์คอก (Melrose Flower Shop - Erawan Bangkok)","flower shop Bangkok","https://www.flowerbymelrose.net/","+66 95 952 8338","Ratchadamri Rd, Lumphini, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJmR5_oN6e4jARmUorA4atCz4","4.5","21","NORMAL","","","10"
"Flowers Station","flower shop Bangkok","http://flowersstationonline.com/","+66 81 442 3028","188 สีลม, 188/1 Narathiwatrajnakarin Rd, Khet Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJtc6nqdKY4jARnZ-o8PZgsYs","4.8","36","NORMAL","","","8"
"Pearl Florist House Flower Shop - ร้านดอกไม้ชิดลม","flower shop Bangkok","https://www.pearlfloristhouse.com/","+66 92 425 3232","อาคารมณียาเซ็นเตอร์ (ใกล้ป้อมรปภ ลานจอดรถ, 518/5 Line : @pearlfloristhouse, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ30-LNIud4jARWje1HcAj0Z8","5","71","NORMAL","","","9"
"House Of Flowers","flower shop Bangkok","https://www.instagram.com/houseofflowershop/","+66 83 123 4195","448 Soi Siam Chaem, Khwaeng Huai Khwang, Huai Khwang, Bangkok 10310, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJPXo3DeOe4jARqBlDwPcVHLo","5","11","NORMAL","","","9"
"Twinkle Pet Park (For Little One Co.,Ltd.)","pet grooming Bangkok","http://www.twinklepetpark.com/","+66 90 090 2825","33 Sukhumvit 26, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJgXgC1wef4jAR_F5YgMQUqrk","4.8","120","NORMAL","","","6"
"Tonson Grooming & Boarding","pet grooming Bangkok","https://www.tonsongrooming.com/","+66 95 995 2322","Piya Place Ton Son, 34/1 Soi Ton Son, Lumphini, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ19gdePCf4jAR8wJ_ZmDZ3ug","4.9","45","NORMAL","","","9"
"Olive Grooming Studio","pet grooming Bangkok","","+66 85 979 8779","Pracha Uthit Rd, Khwaeng Huai Khwang, Huai Khwang, Bangkok 10310, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJW7QSFkFnHTERySjypO18XyA","4.9","101","HIGH","","",""
"แสนรู้ • Pet shop •Grooming •Pet hotel อารีย์-สะพานควาย","pet grooming Bangkok","https://www.facebook.com/SanRuePets/","+66 95 915 2554","117, ปาก Inthamara 5 Alley, Samsen Nai, Phaya Thai, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJZf36Z7ad4jARZ0asAnZ85cI","4.8","121","NORMAL","","","10"
"Dog Life Salon BKK","pet grooming Bangkok","","+66 81 454 4339","124/3 Ekkamai 28 Alley, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJizg4SVif4jARlNgZ_mUivRs","5","20","HIGH","","",""
"วิกกี้วิลล์ กรูมมิ่ง Wigglyville Grooming อ่อนนุช ร้านอาบน้ำตัดขนสุนัข แมว","pet grooming Bangkok","https://www.wigglyvillegrooming.com/","+66 62 638 2530","486 On Nut Rd, On Nut, Suan Luang, Bangkok 10250, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJVV-k8r6f4jARNtaDKYE7O4Q","4.9","134","NORMAL","","","9"
"FLOOF Pet Wellness Centre ฟลู้ฟ เพ็ท เวลเนส เซ็นเตอร์","pet grooming Bangkok","https://lin.ee/ggSFE0P","+66 93 661 6222","90 Saen Sabai 4 Alley, Phra Khanong, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJEVF0-7qf4jARgRuq03ZbcCs","5","265","NORMAL","","","7"
"Hato Home ฮาโตะ โฮม pet clinic/pet grooming/pet park","pet grooming Bangkok","https://www.hatopetwellness.com/","+66 65 524 9642","Sukhumvit 71, Khwaeng Phra Khanong Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJP9KbdHKf4jARlc9mqDmGlrM","4.7","132","NORMAL","","","9"
"Captain Quint Paradise สาขา CDC Pet Grooming & Spa","pet grooming Bangkok","","+66 95 929 2497","Crystal Design Center, Klongjan, Khwaeng Khlong Chan, Khet Bang Kapi, Bangkok 10240, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJO4C_ZGCd4jAR8q2CV5SZL1s","4.8","77","HIGH","","",""
